id,dateCreated,dateUpdated,slug,uri,postDate,contentId,title,field_bookReviewAuthor,field_bookReviewBookSubtitle,field_bookReview
4738,4/17/20 17:39,4/17/20 17:39,designing-data-intensive-applications,blog/2019/12/08/designing-data-intensive-applications,12/8/19 18:37,4404,Designing Data-Intensive Applications,Martin Kleppman,null,"<p>I was excited to read Part One of this book because of is deeper handling of data structures and databases. In fact, I thought (only because of what I was reading), that It was going to go much further. That is not what the title of the book says it is about, and that is not why I bought it. It was just what I got excited about as I read part one. <br /></p>
<p>Parts Two and Three were out of my league. I enjoyed some concepts that were presented, but I will likely never need most of Parts Two and Three. That said, the fundamentals that Martin gives, are helpful for any application developer. The person who would be best served with the content of this book is someone who will be or is working into enterprise-level data systems. That said, I am glad I read it.</p>
<p>Another really nice feature of this book are the extensive footnotes. I could see this book serving as a great textbook for a school.</p>"
4762,4/17/20 17:50,4/17/20 17:50,enigma-code-breakers,blog/2019/11/29/enigma-code-breakers,11/29/19 18:48,4418,Enigma Code Breakers,Michael Kerrigan,How Breaking the Nazi Code Helped Win World War II,"<p>Nerd Alert! The Enigma Code Breakers is a fascinating outlay of how the secret British group of code breakers at Bletchley Park played an increasingly more integral role in World War 2 Successes. By the end of the war they were able to read most of the German dispatches in real time. German Field Marshal Gerd von Rundstedt expressed to his interrogators at the end of the war, ""I don't understand how you could more or less be everywhere at once..."".</p>
<p>I had two frustrations with this book - one because of me and one because of the author (I think). My problem was that I still don't know enough about WW2, and this book isn't about that. Instead it traces the role of these code breakers throughout the war. <br /></p>
<p>One mistake Michael Kerrigan made (I think) is transitioning to using these code breakers interchangeably as ULTRA. I think the transition happened at page 51, but it wasn't clear. I could have missed where the transition was made clear which is why I say I think this was an author issue.</p>"
4758,4/17/20 17:48,4/17/20 17:48,praying-with-icons,blog/2019/11/29/praying-with-icons,11/29/19 18:46,4414,Praying with Icons,Jim Forest,null,"<p>I have read the icon controversy in church history, but I had never read an Orthodox Church presentation of Icons. Jim Forest's ""Praying with Icons"" was given to me by a friend. It gives an easy-to-read overview of what it means in the Orthodox Church to use icons in worship. <br /></p>
<p>I view it as a helpful presentation of the topic for western Christians. It is easy to relegate whole points of view without actually having investigating the details. My opinion is that is a dangerous way for any of us to treat other people. Forest's book is a great way to get the basic overview.</p>"
4769,4/17/20 17:54,4/17/20 17:54,nurturing-resilience,blog/2019/11/28/nurturing-resilience,11/28/19 18:52,4425,Nurturing Resilience,"Kathy L. Kain, Stephen J. Terrell",Nurturing Resilience: Helping Clients Move Forward from Developmental Trauma-An Integrative Somatic Approach,"<p>In my pastoral training I was not taught to consider the physiological. Over the last couple of years I have been studying this, and I am glad I have! There are measurable physiological responses that go along with life after trauma. To help someone with trauma using only spiritual concepts without helping them handle what is going on physiologically can be counterproductive. <br /></p>
<p>Kain and Terrell give a practical and accessible approach stepping clinicians though how to recognize somatic considerations and then how to deal with them. I do not consider myself a clinician, but I do consider myself someone who helps people deal with trauma. <br /></p>
<p>I found this book fairly concise without a lot of overlap. There is some, but it wasn't bothersome to me. There was a lot of overlap from other books I have read. Thus, someone who has done a lot of reading on this topic already will experience a lot of reinforcement. The authors' effort to make this an integrative approach necessitates this. <br /></p>
<p>There were two important concepts in this book that were especially helpful to me. First, it was here that I read my first substantive definition and explanation of what safety is. Perhaps it was in other books I have read, but it stood out for me in this book. <br /></p>
<p>Second, this book describes what they call a ""Window of Tolerance"" and then a ""Faux Window of Tolerance"" along with ""defense accommodations."" People who have gone through trauma experience the brokenness of not being able to process reality or to process what is going on inside of them (somaticaly or psychologically). The concept of a window of tolerance is great matrix that equips clinicians, mentors, and friends to understand what is going on in the person they are trying to help. </p>"
4766,4/17/20 17:52,4/17/20 17:52,the-order-of-the-day,blog/2019/11/28/the-order-of-the-day,11/28/19 18:50,4422,The Order of the Day,Éric Vuillard,null,"<p>Eric Vuillard in his <em>Order of the Day</em> takes us inside the rooms of governmental buildings in Germany, Austria, and Great Britain during the years before World War II. He chapters are vignette style sub-units that loosely couple together offering insight into what was the path to war. <br /></p>
<p>My experience with this book was conflicted. I valued the insight into people, character, and situations that Eric gives. I was frustrated with the vignette style of writing in such a short book. He is not going to please the people who know their history because they will want more, and he is going to be a little beyond the people who are weaker on their history. I am glad I read the book, and there is plenty of value to it. I just don't think it will have a wider appeal for these reasons.</p>"
4782,4/17/20 18:02,4/17/20 18:02,church-history-in-plain-language-audio-edition,blog/2019/11/23/church-history-in-plain-language-audio-edition,11/23/19 19:01,4438,Church History in Plain Language [Audio Edition],Bruce L. Shelley,null,"<p>I know I might be a little weird, but I just finished this Church History wanting to study church history even more. I think that is the gift of Shelley's writing here. Clearly [pun intended], this church history is to be in plain language and therefore accessible. In order for it to be accessible, it can't be too long, and the big facts of church history have to be handled in paragraphs. Bruce Shelley, page after page, gives us concise overviews of complex situations with insightful perspective. <br /></p>
<p>Some might complain of the lack of details and others unsure of the value of this at all. The former should dig deeper. There are many resources available to them. The later, I will leave you with how Bruce starts his book. I think he settles the matter. <br /></p>
<p><em>""As a consequence of our ignorance concerning Christian history, we find believers vulnerable to the appeals of cultists. Some distortion of Christianity is often taken for the real thing. At the same time other Christians reveal a shocking capacity for spiritual pride, hubris. Without an adequate base for comparisons they spring to the defense of their way as the best way—their party as the superior party. Finally, many Christians engage in some form of ministry without the advantage of a broader context for their labor. When they want to make the best use of their time or their efforts, they have no basis for sound judgment.""</em> [1]</p>
<p>[1] Bruce L. Shelley, Church History in Plain Language, Updated 2nd ed. (Dallas, TX: Word Pub., 1995), xv.</p>"
4789,4/17/20 18:05,4/17/20 18:05,welcome-to-the-orthodox-church,blog/2019/11/21/welcome-to-the-orthodox-church,11/21/19 19:04,4445,Welcome to the Orthodox Church,Frederica Mathewes-Green,An Introduction to Eastern Christianity,"<p>I listened to the audio book version of this on Audible. Frederica was the one doing the reading, and my only negative of the book was that she was a little soft spoken. This was my first thorough look at Eastern Christianity. The author comes from Protestantism and her explanations reflect that she knows how someone from Protestantism might might react to elements of the Orthodox Church. She is definitely an apologist for her views, but I found them tastefully done. She takes you through most of the major elements of an Orthodox Church using a fictitious church, people, and situations.</p>"
4786,4/17/20 18:04,4/17/20 18:04,treasure-island,blog/2019/11/21/treasure-island,11/21/19 19:02,4442,Treasure Island,Robert Louis Stevenson,null,"<p>I read this book to my children over the span of a couple months. This was a more difficult book to read to them because of all the seafaring descriptions and old language style. The kids were able to track with the story overall, but it was a little more difficult. The story-line being what it is helped mitigate these challenges. I know they enjoyed it some because I have since heard the kids sing with the tune I assigned,<br /><br /><em>Fifteen men on the dead man's chest-- <br />Yo-ho-ho, and a bottle of fum!</em></p>"
4792,4/17/20 18:07,4/17/20 18:07,evangelism-the-sovereignty-of-god,blog/2019/11/20/evangelism-the-sovereignty-of-god,11/20/19 19:05,4448,Evangelism & the Sovereignty of God,J. I. Packer,null,"<p>If I remember correctly, I came across the title of this book while reading another book. This short book is a practical powerhouse for what can be a thorny issue for Christians. I will acknowledge that I received what Packer had to say with ease because my view has been similar for years. What made me appreciate this book was that it was written well, easy to read, and accessible for all types of readers. <br /></p>
<p>For folks who don't agree with his perspective, I challenge you to at least read, think, and sort out why you don't agree. Instead of rejecting something and using party-line logic to criticize it, carefully sort through its contents and think for yourself on these things. This is a good character trait to cultivate in ourselves.</p>"
4796,4/17/20 18:09,9/2/20 16:23,the-happy-christian,blog/2019/11/18/the-happy-christian,11/18/19 19:07,4452,The Happy Christian,David Murray,Ten Ways to Be a Joyful Believer in a Gloomy World,"<p>When a friend recommended this title, my first thought was that this was another one of those lightweight books on happiness that really don't help that much. After all, every Christian knows that using the word ""Happy"" isn't as deep as using the word ""Joy."" Right?</p>
<p>Well, I am ""Happy"" to say that Murray does an excellent job dealing with the topic of happiness in the Christian life. I appreciate his willingness to pull over some helpful data from the world of psychology combined with a good practical, theological approach. <br /></p>
<p>David Murray makes this book very accessible. I look forward to handing it out to several folks. Some who like to study and some who don't.</p>"
4800,4/17/20 18:10,4/17/20 18:10,talking-to-strangers,blog/2019/11/08/talking-to-strangers,11/8/19 19:09,4456,Talking to Strangers,Malcolm Gladwell,What We Should Know About the People We Don't Know,"<p>This was my first Audible book, and it was a good experience. Anybody interested in the inner workings of people, culture, and communication will find value in this book. Malcolm takes very explosive US events, takes us deeper, and compels us to think differently about them. This is something our culture desperately needs. Although, it may even be a foreign language to us by now.</p>
<p>Malcolm Gladwell uses a lot of stories, and I believe he uses them effectively. For some, the number of stories will help them digest the material. For others, it may cause the premise to be lost because they don't want to wade through all the stories to get to a small amount of core content. My work around was to listen to the book on 1.5x speed as to be able to get his premise and his stories without getting sick of the lack of core content.</p>
<p>There was a significant negative for me in this book - there were quite a few explicit sexual references. I understand the necessity of many of them. I am not saying he should have left them out. I don't have an opinion on that. I personally just don't want the experience of wading through those types of details.</p>"
4803,4/17/20 18:13,4/17/20 18:13,the-persian-gamble,blog/2019/09/21/the-persian-gamble,9/21/19 18:11,4459,The Persian Gamble,Joel Rosenberg,null,"<p>I save Rosenberg's novels for a one-day treat. I enjoy reading them, and they are easy, quick reading. He always delivers with cliffhanger stories. I have learned so much about the middle east simply by seeing it through the eyes of his fictional characters. I will say that after reading all of Rosenberg's fiction, I am a little weary of the larger than life experiences you get through his main characters. Joel puts plenty of realism and pain in there; however, I guess I am more keenly aware of the disconnect from the reality from of my life as well as the people I know. I still look forward to his future novels. But...maybe not as much?</p>"
4806,4/17/20 18:14,4/17/20 18:14,iran,blog/2019/08/24/iran,8/24/19 18:13,4462,Iran,Abbas Amanat,A Modern History,"<p>It is hard to write a short review of a book that is nearly 1,000 pages. I was pleased with how Abbas Amanat explored the fabric of Iranian society. It wasn't simplistic, but it didn't feel excessive either. He covers religious, cultural, governmental, and the international placement of Iran. </p>
<p>Although I have not done enough reading on Iran to say much, It seems to me Amanat's portrayal of Iran is essentially insightful for us to understand the Iran we see today. Many people do not understand the historical complex relationship that Iran has had with the international community. To assess Iran without these understandings is simplistic and unhelpful although a natural path of least resistance for most people. </p>
<p>My advice to people who realize they need to learn more about Iran is to pick up this book and read through it's major highlights. Don't feel the need to get everything on the first read through. Or, find a shorter book with less detail but with overarching themes. </p>
<p>One more final note, this book covers from 1500AD to 2013AD.</p>"
4810,4/17/20 18:16,4/17/20 18:16,healing-developmental-trauma,blog/2019/08/12/healing-developmental-trauma,8/12/19 18:14,4466,Healing Developmental Trauma,"Heller PH.D., Laurence and LaPierre Psy.D., Aline",null,"<p>I need to to revisit this book again in the future, and then a few more times after that. I consider it a valuable tool in understanding trauma from childhood. However, depending on how much you are affected by your own childhood, your ability to absorb these concepts could be limited. </p>
<p>As long as you are the type of reader that likes though provoking material and you like to study how people work, this book will be very valuable to you. It is very detailed, and it has plenty of overlap. It is a great help to practitioners as well for someone who is seeking to devote themselves or people close to them.</p>"
4815,4/17/20 18:18,4/17/20 18:18,the-connected-child,blog/2019/08/11/the-connected-child,8/11/19 18:16,4471,The Connected Child,Karyn Purvis,Bring Hope and Healing to Your Adoptive Family,"<p>Working with children on a good day and in a good situation can sometimes baffle parents and caretakers. Add childhood trauma along with a child that you have adopted into your family brings feelings of hopelessness and despair for everyone involved. </p>
<p>The Connected Child is an easy read packed with helpful insight from the world of physiology. It does help if you are familiar with the concepts presented in this book by reading other books. However, if you have not read other books using these concepts, you will still greatly benefit. </p>
<p>The authors use many diverse scenarios to step you through how children might react and why along with good and bad examples of how a parent / caretaker can respond. </p>
<p>They end the book with one of the most overlooked aspects of caring for children - Adults learning to take care of themselves and identifying their own needs.</p>
<p>Even if you don't have adopted children in your home, this book will be a great help to you.</p>"
4819,4/17/20 18:21,4/17/20 18:21,range,blog/2019/08/08/range,8/8/19 18:20,4475,Range,David Epstein,Why Generalists Triumph in a Specialized World,"<p>Well, this book engaged me the way other books often do not because I couldn't speed read it. There were too many new concepts to fill out, and Epstein gives you plenty interesting real life examples to fill out his concepts. Often I will get bored with an author because of their repetition, wordiness, over use of illustration, etc. David does use a lot of real life examples, but they were unique enough and complex enough that I couldn't just skip read. Perhaps if I was more familiar with his concepts already, I would have been able to skip read. </p>
<p>I've wrote a lot and haven't even touched on the book's content.</p>
<p>David Epstein shows how the rewarded and prominent path to ""success"" has been early-specialization in a field and / or specialization period. He systemically demonstrates the dangers of this. One of his examples was that people were working in parallel trenches, digging deep into their trench of speciality. And, they don't stop to look at other trenches. And yet, we live in a ""wicked world"" that demolishes people who have not considered complex, interconnected realities. People are trenching down in a specialty and they are missing the obvious. </p>
<p>No only are people not able to consider an ""outsider perspective"" to their specialty, but David shows that the more they specialize the more unable they are able to solve a problem. In addition, our society doesn't reward people who don't show results fast within a narrow field. Inter-disciplinary approaches to life take more time and often show up much later in life. By that point, a person feels behind everyone else, and often everyone else looks at that person as non-productive. David peels back layers of sociology and studies people's behavior patterns surrounding these realities. He takes you through case study after case study to help you think through this. Inter-Disciplinary studies are also statistically more likely to be overlooked and ignored yet with much greater long-term success.</p>
<p>I would have to say at this point, this is one of the more valuable books I have read. It provokes needful thought.</p>"
4822,4/17/20 18:22,4/17/20 18:22,the-chronicles-of-narnia,blog/2019/07/06/the-chronicles-of-narnia,7/6/19 18:21,4478,The Chronicles of Narnia,C. S. Lewis,null,"<p>My journey through this book (or shall we say all seven books contained within this volume) has brought me an experience I have never had before. It is an experience that I hope I never go without for long from this time forth. I travelled through this book with my two oldest children and my reader’s voice. I watched their faces, their eyes, their preoccupations, their dispositions, and their positions as the syllables rolled off my tongue. The story alone unleashes wave after wave of fantastical wonder, but the story together brings a prelude of eternal joys of fellowship that await the children of God.</p>
<p>Skeptical? So was I!</p>
<p>Lewis provides many Narnian ebbs and flows. Sometimes you feel like it is a little dry, and you wonder why he wrote what he did, and other times the delights dance delightfully through you. I especially began to question Lewis as I made my way through the first half of the last book (Book 7). I felt let down as I read this one. The others seemed so much better and more Narnian than this one. I had felt this here and there through some of the other books, but not like I did with this last one. </p>
<p>As I tried to use the right voices, watch my children’s faces, and digest the plot together with them, I was not prepared for what C.S. Lewis had in store for us. He had led us down a dark, but realistic path. My children didn’t seem to be bothered like I was. I kept on thinking, “so this is it...”. </p>
<p>And then, he did it again. </p>
<p>C.S. Lewis unleashed Narnia upon us more than ever. </p>
<p>Maybe...just perhaps...I could have... moved the book a little closer to my face and out of view from my children so they couldn’t see my contorted face. I possibly could have had to stop between words and sentences...sometimes for ten seconds or more to maintain my composure and hold back the tide within my soul. For, Lewis was bonding the fantastical with the spiritual, our reality with beautiful aforementions of our unknown eternity, and displays of Aslan woven together with the majesty of our God. </p>
<p>And just think, I traveled this journey not alone.</p>"
4825,4/17/20 18:23,4/17/20 18:23,necessary-endings,blog/2019/06/08/necessary-endings,6/8/19 18:22,4481,Necessary Endings,Henry Cloud,null,"<p>People are holding on. Holding on isn't always bad. Holding on sometimes is bad. How do you know the difference? Dr. Henry Cloud steps us through the consideration of when we should hold on and when we should end. He illustrates this showing us how plants are healthy with proper pruning. If only pruning in our personal life and business were as simple as pruning a plant. Why is it so much harder? How can we overcome this so that we don't become unhealthy? Take a look at Cloud's book, and I believe you will find some helpful answers.</p>"
4830,4/17/20 18:26,4/17/20 21:07,the-secret-thoughts-of-an-unlikely-convert,blog/2019/05/23/the-secret-thoughts-of-an-unlikely-convert,5/23/19 18:24,4486,The Secret Thoughts of an Unlikely Convert,Rosaria Champagne Butterfield,An English Professor's Journey Into Christian Faith,"<p>The title of this book truly describes what you will find on its pages. Rosaria shares her thoughts and perspectives on her faith journey. It is truly a story of an unlikely convert. It is beautiful because, for some of us, it seems impossible for God save a tenured, feminist lesbian english professor. It is thought provoking (and unsettling) because Butterfield shares how Christianity usually appears to the homosexual community. </p>
<p>You can tell Rosaria is an english professor with how she frames her sentences. They have the flare of somebody who truly appreciates what you can do with words. She employs them with beautiful precision reflecting her reality interwoven with a the beauty of God's grace. You experience her loves, her challenges, her brain at work, and her spiritual growth.</p>"
4840,4/17/20 18:29,4/17/20 18:29,the-emotionally-healthy-leader,blog/2019/05/10/the-emotionally-healthy-leader,5/10/19 18:28,4496,The Emotionally Healthy Leader,Peter Scazzero,"How Transforming Your Inner Life Will Deeply Transform Your Church, Team, and the World","<p>There is a spectrum for how I read books ranging from a fast read to a slow intermittent read. Some reasons for fast reads include easy to digest fiction, less pages, or easy to skim and still get its ideas. Some reasons for slow reads include a totally new concept, highly technical, or requires a lot of meditation. The Emotionally Healthy Leader by Peter Scazzero was a slow read for me because it required a lot of meditation. It covers both theology and practice with a lot of illustration. Typically I could read a book like this much faster; however, I think it touched on many areas that I need to consider. </p>
<p>The Emotionally Healthy Leader is unlike any book on leadership I have read. I am still considering the reasons that set it apart from others. I think perhaps the biggest overall reason is that it starts with relationships as the core from which everything else flows out of. Almost any good leadership book is going to deal with relationships in some form. Yet, I think most other books treat relationship as an aspect along with many other aspects. </p>
<p>Scazzero looks at your core relationships with God and with your spouse or your key relationships as a single person. He uses these core relationships to define a life rhythm. I don't think I have read another book that deals with this extensively. Instead a few words, paragraphs, and maybe even a chapter are given to this. Yet, the leadership culture that we step into these days will quickly put the squeeze on these foundational relationships. This is expected and ""goes along with the territory"" in our minds. We think part of leading is to learn balance and tradeoffs without sacrificing our families. There is truth to this thinking, but it seems it doesn't quite give us the answers we need. Peter Scazzero extensively lays out a healthier way of leading by explaining how our core relationships are our starting point that define what we can do as a leader. </p>
<p>I suggest that any Christian Leader should make this one of their most important books to read. </p>"
4834,4/17/20 18:27,4/17/20 18:27,scale,blog/2019/05/10/scale,5/10/19 18:26,4490,Scale,Geoffrey West,"The Universal Laws of Life, Growth, and Death in Organisms, Cities, and Companies","<p>This book produced mixed feelings for me. I enjoyed the concepts Geoffrey West presented, but I really didn't like his writing style. For me it was way too wordy with way too many asides, and it was a lot of work to find the core concepts of the book. Some folks might like the wordiness as it would help them think through the concept. For me, it made it less fun to read. These things said, I loved his core concepts of how animals, human beings, companies, and cities scale.</p>"
4843,4/17/20 18:31,4/17/20 18:31,finally-free,blog/2019/05/08/finally-free,5/8/19 18:30,4499,Finally Free,Heath Lambert,Fighting for Purity with the Power of Grace,"<p>""This book is about the amazing power of Jesus Christ to free you from pornography."" (Page 12). The reality is that many men to some degree or another feel the powerful pull of pornography. Its widespread affect is astonishing. I have read a few books dealing with various aspects of human sexuality, and so far this one is my favorite. I'm not saying I don't find the other books useful. What I am saying is that many books by the nature of this topic will, to some degree, stir up desire in people. I found that experience to be absent as I read this book. And, the way Heath lays out the biblical truth giving hope and a practical pathway is refreshing. You may not agree with everything he says, but be careful not to give yourself or the person you are seeking to help a pass and thereby damaging ability to truly deal with the issue.</p>"
4846,4/17/20 18:33,4/17/20 18:33,the-pocket-guide-to-the-polyvagal-theory,blog/2019/05/07/the-pocket-guide-to-the-polyvagal-theory,5/7/19 18:31,4502,The Pocket Guide to the Polyvagal Theory,Stephen W. Porges,The Transformative Power of Feeling Safe,"<p>Stephen Porges extensively details the physiological reality of safety. In other words, what happens in our nervous system for our bodies to feel safe. I think most of us would acknowledge there is interplay between body and soul, but it seems that most of us (at least the people I run with and including myself) have not given thought to what our bodies are communicating to us. </p>
<p>My largest take-away for the book was explanation on how nervous system can respond beyond the fight or flight reaction. The Polyvagel theory deals with the secondary way our nervous system can deal with a threat - immobilization. This gave me a category that I didn't have before, and I could easily trace the concept to reality.</p>
<p>The next biggest take-away was the correlation of trauma and immobilization. Although, this theory mostly can only deal with the identification of this correlation. Developing treatment for this, according to Porges, is still in its early stages.</p>
<p>Finally, the book lays out the various ways we can experience safety most notably (in my opinion) including the social interaction factor. This has profound implications for our constant use of media today as it relates to the experiencing physical safety. </p>
<p>I found the book to be very repetitive, and this is in part because of the layout of the book being a series of lectures/conversations. Because the subject matter is rather technical, the repetitiveness would be welcome for some. Also, for those who enjoy story to help them connect to the subject matter will be happy with what they find in this book. The book starts with a glossary of terms. I think this should be moved to the end because this can discourage some readers from making it to the important premise this book presents. </p>
<p>I am grateful I read this book, and it will provide me with plenty to think about for a long time.</p>"
4850,4/17/20 18:35,4/17/20 18:35,spurgeons-sorrows,blog/2019/05/02/spurgeons-sorrows,5/2/19 18:33,4506,Spurgeon's Sorrows,Zack Eswine,Realistic Hope For Those Who Suffer From Depression,"<p>When you read this book, you don't get more depressed. Zack Eswine puts a modern face on a modern issue while using quotes from a preacher from 150 years ago. Charles Spurgeon was known to have deep struggles with depression, and he dealt with the issue from all sides. Scriptural perspective, medicinal help, our physical &amp; spiritual constitution, and much more are spoken of in this book. One of the greatest gifts of this book is the great tenderness and realism is shown towards one who suffer with depression.</p>"
4854,4/17/20 18:37,4/17/20 18:37,its-not-always-depression,blog/2019/04/30/its-not-always-depression,4/30/19 18:35,4510,It's Not Always Depression,"Hilary Jacobs Hendel, LCSW",null,"<p>My foray into books of this type is limited, and my perspective on these issues finds its foundation on the Bible. Many folks with my background may not spend time reading books in this category; however, I found it to be valuable and very practically helpful. In my pastoral training, no time was given to describing &amp; and identifying the issues this book does. </p>
<p>The Bible is clear in describing the brokenness of sin, and that is what this book does (from a secular viewpoint). It gives us a methodical way to identify brokenness mentally and emotionally and its affect on us physically. The niche of AEDP therapy is dealing with the emotions in order to bring healing according to this author. </p>
<p>I am not qualified to evaluate this from a professional counselor's perspective. What I will say is that I see great value with God's help to identify brokenness as a pathway to bringing healing that God wants us to experience. The irony of our brokenness is that our ability to diagnose our brokenness is broken! It is always good to have other people, books, and the Holy Spirit himself help us identify our brokenness so we can begin to heal.</p>"
4859,4/17/20 18:39,4/17/20 18:39,i-give-you-authority,blog/2019/04/29/i-give-you-authority,4/29/19 18:37,4515,I Give You Authority,Charles H. Kraft,Practicing the Authority Jesus Gave Us,"<p>Charles Kraft offers a comprehensive and compelling book detailing his view of the spiritual authority Christians possess today to wage spiritual warfare. Any Bible-minded Christian will find much to agree on here. </p>
<p>That said, there is much to disagree on for some folks as well. The source of the disagreement, in my opinion, lies in the foundational difference between how the Charismatic Movement applies Jesus' words given to the apostles as well as an unwillingness to recognize the distinction between the apostles ministry and the ministry of the church going forward after the apostolic era. </p>
<p>For Charismatics, Kraft's use of Scripture makes perfect sense. For biblically minded, non-Charismatics they will only agree with Kraft up to a point, and then they will become uncomfortable with his conclusions. </p>
<p>I am decidedly on the non-Charismatic end of the spectrum; however, I am not willing to shut the door to God doing special things and special times. What this means practically, is that I am not comfortable Charles Kraft's discussion of how to deal with demons and the spirit world. It is based on assertions that are overlaid on top of interpretations of Scripture that I do not agree with. </p>
<p>Although this is my position, I am not willing to say that these things never happen. I am just in disagreement with the expectation of these things and the normal way of ""conducting business"" with these things that Kraft outlines. </p>
<p>Kraft's book is very popular, and many people won't like it being questioned. When Christians come to difference on these issues, they must be kind and gracious to one another. Usually differences on these issues will not be resolved in a brief conversation if the differences arise from long-term perspectives. No matter what your view, you would benefit from respectfully investigating all sides of the issue.</p>"
4863,4/17/20 18:41,4/17/20 18:41,living-with-intensity,blog/2019/04/28/living-with-intensity,4/28/19 18:39,4519,Living with Intensity,"Susan Daniels (Editor), Michael M. Piechowski (Editory)","Understanding the Sensitivity, Excitability, and the Emotional Development of Gifted Children, Adolescents, and Adults","<p>This book does a good job giving a framework for dealing with gifted people of all ages. You may have heard somebody described as ""gifted"" and wonder what exactly that meant. This book seeks to detail, explain, and illustrate what exactly ""gifted"" means. For many people who fall in this category or who have someone like this in their life, this book will explain how to interact with them. Usually gifted people are prone to great struggles, and people in their lives struggle to understand them.</p>"
4867,4/17/20 18:43,4/17/20 18:43,sacred-acre,blog/2019/04/23/sacred-acre,4/23/19 18:41,4523,Sacred Acre,Mark Tabb,null,"<p>Blessed and Challenged by this book. Dads, Moms, and Teenagers all will enjoy it. A person of character and faithfulness can make a great difference.</p>
<p>Ed Thomas was a football coach with an outstanding record on and off the field. He focused on character over winning. His legacy was more than him football teams. It was his whole community eventually leading to a national impact.</p>"
4870,4/17/20 18:45,4/17/20 21:06,god-and-the-gay-christian,blog/2019/04/19/god-and-the-gay-christian,4/19/19 18:43,4526,God and the Gay Christian,Matthew Vines,The Biblical Case in Support of Same-Sex Relationships,"<p><em>God and the Gay Christian</em> is a 2014 released book by Matthew Vines. Although I deeply disagree with the book, it makes a convincing case for the legitimacy of Homosexuality within Christianity. I am not able to spend the necessary time to deal with this book thoroughly. So, I put four different links below where you can read thorough, biblical handlings of the book. <br /></p>
<p>I do want to, however, share a few of my own thoughts. Before I launch into them, let me say that Matthew Vines is loved by God. He is another person whom Jesus Christ has died for. My desire is to point people to the truth, and sometimes that means I have to go against something that is very popular. Just because I go against this, does not mean that I hate or desire pain for anybody. </p>
<p>In addition, it is good for any Christian leader, mentor, or teacher to read this book before they deal with this topic. If we do not understand how it is presented, then our efforts to teach, train, and mentor will be undermined because we have been cast in a certain light already by those affirming Homosexuality.</p>
<h2>Usually, but not always, people's minds are already made up.</h2>
<p>When people pick up a book like this, they often already have a firm opinion. Their opinion may be formed by what their preferred culture deems right, what their own personal tastes and desires are, or from a traditional view of same-sex relationships given to them by their spiritual mentors. So let's be honest with ourselves as we study this topic. What is the basis or our opinion? </p>
<p>Matthew Vines knows that the number one challenge is the church's traditional understanding of the Bible and human sexuality, and that is what he seeks to overturn, recast, and re-explain. That is why even for those who hold a traditional view of same-sex relationships given to them by their spiritual mentors will still not be properly equipped to handle this topic the way it is being messaged today. The only way to properly deal with this issue as a Christian is to yes know the Bible passages, but also to know what is the proper handling of Scripture.</p>
<h2>The Use of Story Telling and Belonging</h2>
<p>Matthew powerfully intertwines his own story and desire to belong and be affirmed by those in his life throughout this book. Who doesn't want the good feelings of being accepted and affirmed? The difficulty for any decent human being is deciding what to accept, and who gets to say what is okay and what is not okay. The human heart because of in-born sin will love the wrong things while at the same time making a case for why those things are okay. If we place the power of the story, our experience, and our desire to belong above objective truth, we will be subject to the result of our own desires instead of the result of the purity of God's glory and truth. </p>
<h2>Creating a New Category</h2>
<p>A key part of Matthew's premise is taking what is true about himself, his desire for a faithful union with another man, and creating a category for it that he says that Bible doesn't directly address. Therefore, he makes an argument from supposed silence on why the Bible is okay with Homosexuality. In addition, he spends a good deal of time explaining why the classic Bible passages on Homosexuality can't apply to his desire for a faithful union with another man. This leads to my next thought.</p>
<h2>What is a high view of Scripture?</h2>
<p>Since the Bible is the Christian's authority, Vines knows that he must deal with this topic. He seeks to prove that he still has a high view of Scripture while at the same time messing around with word meanings and very nuanced arguments so that he can have his category of Same-Sex Attraction. Whenever we take our category and seek to make room for it in Scripture, we do not have a high view of the Bible. The articles below deal with this more extensively. It is noteworthy that when we treat Scripture the way Matthew does that we are then in danger of the continual erosion of a healthy relationship with the Word of God. We will continue to explain away things and will then be on the path towards relativism and license for anything we want. </p>
<h2>Other Articles</h2>
<ul><li><a href=""https://www.thegospelcoalition.org/reviews/god-and-the-gay-christian/"" target=""_blank"" rel=""noreferrer noopener"">God and the Gay Christian</a> | The Gospel Coalition By Sam Allberry</li><li><a href=""https://www.christianitytoday.com/ct/2014/june-web-only/why-matthew-vines-is-wrong-about-bible-same-sex-relationshi.html"" target=""_blank"" rel=""noreferrer noopener"">Why 'God and the Gay Christian' Is Wrong About the Bible and Same-Sex Relationships</a> | By CHRISTOPHER YUAN| JUNE 9, 2014</li><li><a href=""https://albertmohler.com/2014/04/22/god-the-gospel-and-the-gay-challenge-a-response-to-matthew-vines/"" target=""_blank"" rel=""noreferrer noopener"">God, the Gospel, and the Gay Challenge—A Response to Matthew Vines</a> | By Albert Mohler -President of The Southern Baptist Theological Seminary</li><li><a href=""https://www.redeemer.com/redeemer-report/article/the_bible_and_same_sex_relationships_a_review_article"" target=""_blank"" rel=""noreferrer noopener"">The Bible and same sex relationships: A review article</a> | By Tim Keller</li></ul>"
